9.082353	18.260870
9.105882	18.260870
9.129412	18.152174
9.152941	18.152174
9.176471	18.043478
9.200000	18.043478
9.223529	17.934783
9.247059	17.826087
9.270588	17.826087
9.294118	17.717391
9.317647	17.717391
9.341176	17.608696
9.364706	17.608696
9.388235	17.500000
9.411765	17.500000
9.435294	17.391304
9.458824	17.282609
9.482353	17.282609
9.505882	17.173913
9.529412	17.173913
9.552941	17.065217
9.576471	17.065217
9.600000	16.956522
9.623529	16.956522
9.647059	16.847826
9.670588	16.739130
9.694118	16.739130
9.717647	16.630435
9.741176	16.630435
9.764706	16.521739
9.788235	16.521739
9.811765	16.413043
9.835294	16.413043
9.858824	16.304348
9.882353	16.304348
9.905882	16.195652
9.929412	16.086957
9.952941	16.086957
9.976471	15.978261
10.000000	15.978261
10.023529	15.869565
10.047059	15.869565
10.070588	15.652174
10.094118	15.760870
10.117647	15.652174
10.141176	15.652174
10.164706	15.543478
10.188235	15.543478
10.211765	15.434783
10.235294	15.434783
10.258824	15.326087
10.282353	15.326087
10.305882	15.217391
10.329412	15.217391
10.352941	15.108696
10.376471	15.108696
10.400000	15.000000
10.423529	15.000000
10.447059	14.891304
10.470588	14.891304
10.494118	14.782609
10.517647	14.782609
10.541176	14.673913
10.564706	14.673913
10.588235	14.565217
10.611765	14.565217
10.635294	14.456522
10.658824	14.456522
10.682353	14.347826
10.705882	14.347826
10.729412	14.239130
10.752941	14.239130
10.776471	14.130435
10.800000	14.130435
10.823529	14.021739
10.847059	14.021739
10.870588	13.913043
10.894118	13.913043
10.917647	13.804348
10.941176	13.804348
10.964706	13.695652
10.988235	13.695652
11.011765	13.586957
11.035294	13.586957
11.058824	13.369565
11.082353	13.478261
11.105882	13.369565
11.129412	13.369565
11.152941	13.369565
11.176471	13.260870
11.200000	13.260870
11.223529	13.152174
11.247059	13.152174
11.270588	13.043478
11.294118	12.934783
11.317647	12.934783
11.341176	12.826087
11.364706	12.826087
11.388235	12.826087
11.411765	12.717391
11.435294	12.717391
11.458824	12.500000
11.482353	12.608696
11.505882	12.500000
11.529412	12.500000
11.552941	12.391304
11.576471	12.391304
11.600000	12.391304
11.623529	12.282609
11.647059	12.173913
11.670588	12.173913
11.694118	12.173913
11.717647	12.065217
11.741176	12.065217
11.764706	11.956522
11.788235	11.956522
11.811765	11.847826
11.835294	11.847826
11.858824	11.847826
11.882353	11.739130
11.905882	11.739130
11.929412	11.630435
11.952941	11.630435
11.976471	11.521739
12.000000	11.521739
12.023529	11.521739
12.047059	11.413043
12.070588	11.304348
12.094118	11.304348
12.117647	11.304348
12.141176	11.195652
12.164706	11.195652
12.188235	11.086957
12.211765	11.086957
12.235294	10.978261
12.258824	10.978261
12.282353	10.978261
12.305882	10.869565
12.329412	10.869565
12.352941	10.760870
12.376471	10.760870
12.400000	10.760870
12.423529	10.652174
12.447059	10.652174
12.470588	10.543478
12.494118	10.543478
12.517647	10.434783
12.541176	10.434783
12.564706	10.326087
12.588235	10.326087
12.611765	10.326087
12.635294	10.217391
12.658824	10.217391
12.682353	10.108696
12.705882	10.108696
12.729412	10.000000
12.752941	10.000000
12.776471	10.000000
12.800000	9.891304
12.823529	9.891304
12.847059	9.891304
12.870588	9.782609
12.894118	9.782609
12.917647	9.673913
12.941176	9.673913
12.964706	9.565217
12.988235	9.565217
13.011765	9.565217
13.035294	9.456522
13.058824	9.456522
13.082353	9.347826
13.105882	9.347826
13.129412	9.239130
13.152941	9.239130
13.176471	9.239130
13.200000	9.130435
13.223529	9.130435
13.247059	9.021739
13.270588	9.021739
13.294118	8.913043
13.317647	8.913043
13.341176	8.913043
13.364706	8.804348
13.388235	8.804348
13.411765	8.695652
13.435294	8.695652
13.458824	8.695652
13.482353	8.586957
13.505882	8.586957
13.529412	8.478261
13.552941	8.478261
13.576471	8.369565
13.600000	8.369565
13.623529	8.369565
13.647059	8.260870
13.670588	8.260870
13.694118	8.260870
13.717647	8.152174
13.741176	8.152174
13.764706	8.152174
13.788235	8.043478
13.811765	8.043478
13.835294	7.934783
13.858824	7.934783
13.882353	7.934783
13.905882	7.826087
13.929412	7.826087
13.952941	7.826087
13.976471	7.717391
14.000000	7.717391
14.023529	7.608696
14.047059	7.608696
14.070588	7.608696
14.094118	7.500000
14.117647	7.500000
14.141176	7.500000
14.164706	7.391304
14.188235	7.391304
14.211765	7.282609
14.235294	7.282609
14.258824	7.282609
14.282353	7.173913
14.305882	7.173913
14.329412	7.173913
14.352941	7.065217
14.376471	7.065217
14.400000	6.956522
14.423529	6.956522
14.447059	6.956522
14.470588	6.956522
14.494118	6.847826
14.517647	6.847826
14.541176	6.739130
14.564706	6.739130
14.588235	6.739130
14.611765	6.630435
14.635294	6.630435
14.658824	6.630435
14.682353	6.521739
14.705882	6.521739
14.729412	6.521739
14.752941	6.413043
14.776471	6.413043
14.800000	6.413043
14.823529	6.413043
